"hscode_id","query_name","base_nomenclature","classification","reporter","reporter_code","year","subid","tl","tls","tldesc","product","product_description","hs4","hs4desc","hs6","hs6desc","level","tl_level_flag","record_status","d_in","i_ts","u_ts","d_ts"
"11",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01023900","  "," - - Other","01","Live animals","0102","Live bovine animals.","010239"," - - Other","8","1","R","0",NULL,NULL,NULL
"12",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01029010","  "," - - Pure-bred breeding animals","01","Live animals","0102","Live bovine animals.","010290"," - Other","8","1","R","0",NULL,NULL,NULL
"13",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01029090","  "," - - Other","01","Live animals","0102","Live bovine animals.","010290"," - Other","8","1","R","0",NULL,NULL,NULL
"14",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01031000","  "," -?Pure-bred breeding animals","01","Live animals","0103","Live swine.","010310"," - Pure-bred breeding animals","8","1","R","0",NULL,NULL,NULL
"15",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01039100","  "," - -?Weighing less than 50 kg","01","Live animals","0103","Live swine.","010391"," - - Weighing less than 50 kg","8","1","R","0",NULL,NULL,NULL
"16",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01039200","  "," - -?Weighing 50 kg or more","01","Live animals","0103","Live swine.","010392"," - - Weighing 50 kg or more","8","1","R","0",NULL,NULL,NULL
"17",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01041010","  "," - - Pure-bred breeding animals","01","Live animals","0104","Live sheep and goats.","010410"," - Sheep","8","1","R","0",NULL,NULL,NULL
"18",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01041090","  "," - - Other","01","Live animals","0104","Live sheep and goats.","010410"," - Sheep","8","1","R","0",NULL,NULL,NULL
"19",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01042010","  "," - - Pure-bred breeding animals","01","Live animals","0104","Live sheep and goats.","010420"," - Goats","8","1","R","0",NULL,NULL,NULL
"20",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01042090","  "," - - Other","01","Live animals","0104","Live sheep and goats.","010420"," - Goats","8","1","R","0",NULL,NULL,NULL
"21",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01051110","  "," - - - Breeding fowls","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010511"," - - Fowls of the species Gallus domesticus","8","1","R","0",NULL,NULL,NULL
"22",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01051190","  "," - - - Other","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010511"," - - Fowls of the species Gallus domesticus","8","1","R","0",NULL,NULL,NULL
"23",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01051210","  "," - - - Breeding turkeys","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010512"," - - Turkeys","8","1","R","0",NULL,NULL,NULL
"24",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01051290","  "," - - - Other","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010512"," - - Turkeys","8","1","R","0",NULL,NULL,NULL
"25",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01051310","  "," - - - Breeding ducklings","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010513"," - - Ducks","8","1","R","0",NULL,NULL,NULL
"26",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01051390","  "," - - - Other","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010513"," - - Ducks","8","1","R","0",NULL,NULL,NULL
"27",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01051410","  "," - - - Breeding goslings","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010514"," - - Geese","8","1","R","0",NULL,NULL,NULL
"28",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01051490","  "," - - - Other","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010514"," - - Geese","8","1","R","0",NULL,NULL,NULL
"29",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01051510","  "," - - - Breeding guinea fowls","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010515"," - - Guinea fowls","8","1","R","0",NULL,NULL,NULL
"30",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01051590","  "," - - - Other","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010515"," - - Guinea fowls","8","1","R","0",NULL,NULL,NULL
"31",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01059410","  "," - - - Breeding fowls, other than fighting cocks","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010594"," - - Fowls of the species Gallus domesticus","8","1","R","0",NULL,NULL,NULL
"32",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01059441","  "," - - - - Weighing not more than 2 kg","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010594"," - - Fowls of the species Gallus domesticus","8","1","R","0",NULL,NULL,NULL
"33",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01059449","  "," - - - - Other","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010594"," - - Fowls of the species Gallus domesticus","8","1","R","0",NULL,NULL,NULL
"34",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01059491","  "," - - - - Weighing not more than 2 kg","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010594"," - - Fowls of the species Gallus domesticus","8","1","R","0",NULL,NULL,NULL
"35",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01059499","  "," - - - - Other","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010594"," - - Fowls of the species Gallus domesticus","8","1","R","0",NULL,NULL,NULL
"36",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01059910","  "," - - - Breeding ducks","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010599"," - - Other","8","1","R","0",NULL,NULL,NULL
"37",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01059920","  "," - - - Other ducks","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010599"," - - Other","8","1","R","0",NULL,NULL,NULL
"38",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01059930","  "," - - - Breeding geese, turkeys and guinea fowls","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010599"," - - Other","8","1","R","0",NULL,NULL,NULL
"39",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01059940","  "," - - - Other geese, turkeys and guinea fowls","01","Live animals","0105","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010599"," - - Other","8","1","R","0",NULL,NULL,NULL
"40",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01061100","  "," - - Primates","01","Live animals","0106","Other live animals.","010611"," - - Primates","8","1","R","0",NULL,NULL,NULL
"41",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01061200","  "," - - Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia); seals, sea lions and walruses (mammals of the suborder Pinnipedia)","01","Live animals","0106","Other live animals.","010612"," - - Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of ","8","1","R","0",NULL,NULL,NULL
"42",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01061300","  "," - - Camels and other camelids (Camelidae)","01","Live animals","0106","Other live animals.","010613"," - - Camels and other camelids (Camelidae)","8","1","R","0",NULL,NULL,NULL
"43",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01061400","  "," - - Rabbits and hares","01","Live animals","0106","Other live animals.","010614"," - - Rabbits and hares","8","1","R","0",NULL,NULL,NULL
"44",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01061900","  "," - - Other","01","Live animals","0106","Other live animals.","010619"," - - Other","8","1","R","0",NULL,NULL,NULL
"45",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01062000","  "," - Reptiles (including snakes and turtles)","01","Live animals","0106","Other live animals.","010620"," - Reptiles (including snakes and turtles)","8","1","R","0",NULL,NULL,NULL
"46",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01063100","  "," - - Birds of prey","01","Live animals","0106","Other live animals.","010631"," - - Birds of prey","8","1","R","0",NULL,NULL,NULL
"47",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01063200","  "," - - Psittaciformes (including parrots, parakeets, macaws and cockatoos)","01","Live animals","0106","Other live animals.","010632"," - - Psittaciformes (including parrots, parakeets, macaws and cockatoos)","8","1","R","0",NULL,NULL,NULL
"48",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01063300","  "," - - Ostriches; emus (Dromaius novaehollandiae)","01","Live animals","0106","Other live animals.","010633"," - - Ostriches; emus (Dromaius novaehollandiae)","8","1","R","0",NULL,NULL,NULL
"49",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01063900","  "," - - Other","01","Live animals","0106","Other live animals.","010639"," - - Other","8","1","R","0",NULL,NULL,NULL
"50",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01064100","  "," - - Bees","01","Live animals","0106","Other live animals.","010641"," - - Bees","8","1","R","0",NULL,NULL,NULL
"51",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01064900","  "," - - Other","01","Live animals","0106","Other live animals.","010649"," - - Other","8","1","R","0",NULL,NULL,NULL
"52",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","01069000","  "," - Other","01","Live animals","0106","Other live animals.","010690"," - Other","8","1","R","0",NULL,NULL,NULL
"53",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02011000","  "," -?Carcasses and half-carcasses","02","Meat and edible meat offal","0201","Meat of bovine animals, fresh or chilled.","020110"," - Carcasses and half-carcasses","8","1","R","0",NULL,NULL,NULL
"54",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02012000","  "," -?Other cuts with bone in","02","Meat and edible meat offal","0201","Meat of bovine animals, fresh or chilled.","020120"," - Other cuts with bone in","8","1","R","0",NULL,NULL,NULL
"55",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02013000","  "," -?Boneless","02","Meat and edible meat offal","0201","Meat of bovine animals, fresh or chilled.","020130"," - Boneless","8","1","R","0",NULL,NULL,NULL
"56",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02021000","  "," -?Carcasses and half-carcasses","02","Meat and edible meat offal","0202","Meat of bovine animals, frozen.","020210"," - Carcasses and half-carcasses","8","1","R","0",NULL,NULL,NULL
"57",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02022000","  "," -?Other cuts with bone in","02","Meat and edible meat offal","0202","Meat of bovine animals, frozen.","020220"," - Other cuts with bone in","8","1","R","0",NULL,NULL,NULL
"58",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02023000","  "," -?Boneless","02","Meat and edible meat offal","0202","Meat of bovine animals, frozen.","020230"," - Boneless","8","1","R","0",NULL,NULL,NULL
"59",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02031100","  "," - -?Carcasses and half-carcasses","02","Meat and edible meat offal","0203","Meat of swine, fresh, chilled or frozen.","020311"," - - Carcasses and half-carcasses","8","1","R","0",NULL,NULL,NULL
"60",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02031200","  "," - -?Hams, shoulders and cuts thereof, with bone in","02","Meat and edible meat offal","0203","Meat of swine, fresh, chilled or frozen.","020312"," - - Hams, shoulders and cuts thereof, with bone in","8","1","R","0",NULL,NULL,NULL
"61",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02031900","  "," - -?Other","02","Meat and edible meat offal","0203","Meat of swine, fresh, chilled or frozen.","020319"," - - Other","8","1","R","0",NULL,NULL,NULL
"62",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02032100","  "," - -?Carcasses and half-carcasses","02","Meat and edible meat offal","0203","Meat of swine, fresh, chilled or frozen.","020321"," - - Carcasses and half-carcasses","8","1","R","0",NULL,NULL,NULL
"63",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02032200","  "," - -?Hams, shoulders and cuts thereof, with bone in","02","Meat and edible meat offal","0203","Meat of swine, fresh, chilled or frozen.","020322"," - - Hams, shoulders and cuts thereof, with bone in","8","1","R","0",NULL,NULL,NULL
"64",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02032900","  "," - -?Other","02","Meat and edible meat offal","0203","Meat of swine, fresh, chilled or frozen.","020329"," - - Other","8","1","R","0",NULL,NULL,NULL
"65",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02041000","  "," -?Carcasses and half-carcasses of lamb, fresh or chilled","02","Meat and edible meat offal","0204","Meat of sheep or goats, fresh, chilled or frozen.","020410"," - Carcasses and half-carcasses of lamb, fresh or chilled","8","1","R","0",NULL,NULL,NULL
"66",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02042100","  "," - - Carcasses and half-carcasses","02","Meat and edible meat offal","0204","Meat of sheep or goats, fresh, chilled or frozen.","020421"," - - Carcasses and half-carcasses","8","1","R","0",NULL,NULL,NULL
"67",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02042200","  "," - -?Other cuts with bone in","02","Meat and edible meat offal","0204","Meat of sheep or goats, fresh, chilled or frozen.","020422"," - - Other cuts with bone in","8","1","R","0",NULL,NULL,NULL
"68",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02042300","  "," - -?Boneless","02","Meat and edible meat offal","0204","Meat of sheep or goats, fresh, chilled or frozen.","020423"," - - Boneless","8","1","R","0",NULL,NULL,NULL
"69",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02043000","  "," -?Carcasses and half-carcasses of lamb, frozen","02","Meat and edible meat offal","0204","Meat of sheep or goats, fresh, chilled or frozen.","020430"," - Carcasses and half-carcasses of lamb, frozen","8","1","R","0",NULL,NULL,NULL
"70",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02044100","  "," - -?Carcasses and half-carcasses","02","Meat and edible meat offal","0204","Meat of sheep or goats, fresh, chilled or frozen.","020441"," - - Carcasses and half-carcasses","8","1","R","0",NULL,NULL,NULL
"71",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02044200","  "," - -?Other cuts with bone in","02","Meat and edible meat offal","0204","Meat of sheep or goats, fresh, chilled or frozen.","020442"," - - Other cuts with bone in","8","1","R","0",NULL,NULL,NULL
"72",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02044300","  "," - -?Boneless","02","Meat and edible meat offal","0204","Meat of sheep or goats, fresh, chilled or frozen.","020443"," - - Boneless","8","1","R","0",NULL,NULL,NULL
"73",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02045000","  "," -?Meat of goats","02","Meat and edible meat offal","0204","Meat of sheep or goats, fresh, chilled or frozen.","020450"," - Meat of goats","8","1","R","0",NULL,NULL,NULL
"74",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02050000","  "," Meat of horses, asses, mules or hinnies, fresh, chilled or frozen.","02","Meat and edible meat offal","0205","Meat of horses, asses, mules or hinnies, fresh, chilled or frozen.","020500"," Meat of horses, asses, mules or hinnies, fresh, chilled or frozen.","8","1","R","0",NULL,NULL,NULL
"75",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02061000","  "," -?Of bovine animals, fresh or chilled","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020610"," - Of bovine animals, fresh or chilled","8","1","R","0",NULL,NULL,NULL
"76",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02062100","  "," - -?Tongues","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020621"," - - Tongues","8","1","R","0",NULL,NULL,NULL
"77",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02062200","  "," - -?Livers","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020622"," - - Livers","8","1","R","0",NULL,NULL,NULL
"78",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02062900","  "," - -?Other","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020629"," - - Other","8","1","R","0",NULL,NULL,NULL
"79",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02063000","  "," -?Of swine, fresh or chilled","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020630"," - Of swine, fresh or chilled","8","1","R","0",NULL,NULL,NULL
"80",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02064100","  "," - -?Livers","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020641"," - - Livers","8","1","R","0",NULL,NULL,NULL
"81",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02064900","  "," - - Other","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020649"," - - Other","8","1","R","0",NULL,NULL,NULL
"82",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02068000","  "," -?Other, fresh or chilled","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020680"," - Other, fresh or chilled","8","1","R","0",NULL,NULL,NULL
"83",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02069000","  "," -?Other, frozen","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020690"," - Other, frozen","8","1","R","0",NULL,NULL,NULL
"84",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02071100","  "," - -?Not cut in pieces, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020711"," - - Not cut in pieces, fresh or chilled","8","1","R","0",NULL,NULL,NULL
"85",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02071200","  "," - - Not cut in pieces, frozen","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020712"," - - Not cut in pieces, frozen","8","1","R","0",NULL,NULL,NULL
"86",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02071300","  "," - -?Cuts and offal, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020713"," - - Cuts and offal, fresh or chilled","8","1","R","0",NULL,NULL,NULL
"87",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02071410","  "," - - - Wings","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020714"," - - Cuts and offal, frozen","8","1","R","0",NULL,NULL,NULL
"88",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02071420","  "," - - - Thighs","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020714"," - - Cuts and offal, frozen","8","1","R","0",NULL,NULL,NULL
"89",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02071430","  "," - - - Livers","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020714"," - - Cuts and offal, frozen","8","1","R","0",NULL,NULL,NULL
"90",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02071491","  "," - - - - Mechanically deboned or separated meat","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020714"," - - Cuts and offal, frozen","8","1","R","0",NULL,NULL,NULL
"91",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02071499","  "," - - - - Other","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020714"," - - Cuts and offal, frozen","8","1","R","0",NULL,NULL,NULL
"92",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02072400","  "," - -?Not cut in pieces, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020724"," - - Not cut in pieces, fresh or chilled","8","1","R","0",NULL,NULL,NULL
"93",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02072500","  "," - -?Not cut in pieces, frozen","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020725"," - - Not cut in pieces, frozen","8","1","R","0",NULL,NULL,NULL
"94",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02072600","  "," - - Cuts and offal, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020726"," - - Cuts and offal, fresh or chilled","8","1","R","0",NULL,NULL,NULL
"95",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02072710","  "," - - - Livers","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020727"," - - Cuts and offal, frozen","8","1","R","0",NULL,NULL,NULL
"96",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02072791","  "," - - - - Mechanically deboned or separated meat","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020727"," - - Cuts and offal, frozen","8","1","R","0",NULL,NULL,NULL
"97",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02072799","  "," - - - - Other","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020727"," - - Cuts and offal, frozen","8","1","R","0",NULL,NULL,NULL
"98",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02074100","  "," - - Not cut in pieces, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020741"," - - Not cut in pieces, fresh or chilled","8","1","R","0",NULL,NULL,NULL
"99",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02074200","  "," - - Not cut in pieces, frozen","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020742"," - - Not cut in pieces, frozen","8","1","R","0",NULL,NULL,NULL
"100",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02074300","  "," - - Fatty livers, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020743"," - - Fatty livers, fresh or chilled","8","1","R","0",NULL,NULL,NULL
"101",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02074400","  "," - - Other, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020744"," - - Other, fresh or chilled","8","1","R","0",NULL,NULL,NULL
"102",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02074500","  "," - - Other, frozen","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020745"," - - Other, frozen","8","1","R","0",NULL,NULL,NULL
"103",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02075100","  "," - - Not cut in pieces, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020751"," - - Not cut in pieces, fresh or chilled","8","1","R","0",NULL,NULL,NULL
"104",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02075200","  "," - - Not cut in pieces, frozen","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020752"," - - Not cut in pieces, frozen","8","1","R","0",NULL,NULL,NULL
"105",NULL,"HS 2017","Harmonized System 2017","Thailand","764","2021","1","02075300","  "," - - Fatty livers, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020753"," - - Fatty livers, fresh or chilled","8","1","R","0",NULL,NULL,NULL
